"x1","x2","y","presentation_group","row_id","sampled_positive"
0,0,0,8693,43465,FALSE
0,1,1,8694,43466,TRUE
1,0,1,8694,43467,FALSE
0,1,1,8694,43468,FALSE
1,0,1,8694,43469,FALSE
1,0,1,8694,43470,FALSE
1,0,1,8695,43471,FALSE
0,1,1,8695,43472,FALSE
0,1,1,8695,43473,FALSE
1,1,0,8695,43474,FALSE
0,1,1,8695,43475,TRUE
1,0,0,8696,43476,FALSE
1,1,0,8696,43477,FALSE
0,1,1,8696,43478,TRUE
0,1,1,8696,43479,FALSE
0,1,1,8696,43480,FALSE
1,1,0,8697,43481,FALSE
1,0,1,8697,43482,TRUE
1,0,1,8697,43483,FALSE
1,0,1,8697,43484,FALSE
0,1,1,8697,43485,FALSE
1,0,1,8698,43486,TRUE
0,0,0,8698,43487,FALSE
1,1,0,8698,43488,FALSE
1,0,0,8698,43489,FALSE
1,0,0,8698,43490,FALSE
0,0,0,8699,43491,FALSE
1,0,0,8699,43492,FALSE
1,0,1,8699,43493,FALSE
1,0,0,8699,43494,FALSE
0,1,1,8699,43495,TRUE
1,0,1,8700,43496,TRUE
0,1,1,8700,43497,FALSE
1,0,0,8700,43498,FALSE
1,0,1,8700,43499,FALSE
0,0,0,8700,43500,FALSE
1,1,0,8701,43501,FALSE
1,0,1,8701,43502,FALSE
0,0,0,8701,43503,FALSE
0,1,1,8701,43504,FALSE
1,0,1,8701,43505,TRUE
1,0,1,8702,43506,TRUE
1,1,0,8702,43507,FALSE
1,1,0,8702,43508,FALSE
1,0,1,8702,43509,FALSE
1,0,0,8702,43510,FALSE
0,0,0,8703,43511,FALSE
0,0,0,8703,43512,FALSE
1,0,0,8703,43513,FALSE
1,0,1,8703,43514,TRUE
1,1,0,8703,43515,FALSE
0,1,1,8704,43516,TRUE
1,0,1,8704,43517,FALSE
0,0,0,8704,43518,FALSE
0,0,0,8704,43519,FALSE
1,0,1,8704,43520,FALSE
0,1,1,8705,43521,TRUE
0,1,1,8705,43522,FALSE
1,0,1,8705,43523,FALSE
0,0,0,8705,43524,FALSE
0,1,1,8705,43525,FALSE
1,0,1,8706,43526,FALSE
0,1,1,8706,43527,FALSE
1,0,1,8706,43528,TRUE
1,1,0,8706,43529,FALSE
1,1,0,8706,43530,FALSE
0,1,1,8707,43531,TRUE
1,0,0,8707,43532,FALSE
1,1,0,8707,43533,FALSE
1,0,1,8707,43534,FALSE
1,0,1,8707,43535,FALSE
1,0,0,8708,43536,FALSE
1,0,1,8708,43537,FALSE
1,0,1,8708,43538,TRUE
1,0,1,8708,43539,FALSE
1,0,0,8708,43540,FALSE
1,0,1,8709,43541,TRUE
1,1,0,8709,43542,FALSE
1,1,0,8709,43543,FALSE
0,1,1,8709,43544,FALSE
0,0,0,8709,43545,FALSE
1,0,1,8710,43546,TRUE
0,0,0,8710,43547,FALSE
0,0,0,8710,43548,FALSE
0,0,0,8710,43549,FALSE
1,1,0,8710,43550,FALSE
0,0,0,8711,43551,FALSE
0,1,1,8711,43552,TRUE
1,0,1,8711,43553,FALSE
1,0,1,8711,43554,FALSE
1,1,0,8711,43555,FALSE
0,0,0,8712,43556,FALSE
0,0,0,8712,43557,FALSE
1,0,1,8712,43558,TRUE
1,0,0,8712,43559,FALSE
1,1,0,8712,43560,FALSE
0,1,1,8713,43561,TRUE
0,1,1,8713,43562,FALSE
1,0,1,8713,43563,FALSE
1,0,1,8713,43564,FALSE
1,0,0,8713,43565,FALSE
1,0,1,8714,43566,FALSE
0,0,0,8714,43567,FALSE
0,1,1,8714,43568,FALSE
0,1,1,8714,43569,TRUE
0,1,1,8714,43570,FALSE
0,1,1,8715,43571,FALSE
0,0,0,8715,43572,FALSE
1,1,0,8715,43573,FALSE
0,1,1,8715,43574,FALSE
0,1,1,8715,43575,TRUE
0,0,0,8716,43576,FALSE
0,1,1,8716,43577,FALSE
1,0,1,8716,43578,TRUE
0,0,0,8716,43579,FALSE
0,1,1,8716,43580,FALSE
0,0,0,8717,43581,FALSE
0,0,0,8717,43582,FALSE
0,1,1,8717,43583,TRUE
0,1,1,8717,43584,FALSE
1,0,0,8717,43585,FALSE
0,1,1,8718,43586,FALSE
0,0,0,8718,43587,FALSE
1,0,1,8718,43588,TRUE
0,1,1,8718,43589,FALSE
1,0,0,8718,43590,FALSE
1,0,0,8719,43591,FALSE
0,1,1,8719,43592,FALSE
0,1,1,8719,43593,FALSE
0,1,1,8719,43594,TRUE
0,1,1,8719,43595,FALSE
1,0,1,8720,43596,FALSE
0,1,1,8720,43597,FALSE
1,0,1,8720,43598,FALSE
0,1,1,8720,43599,TRUE
1,1,0,8720,43600,FALSE
1,0,0,8721,43601,FALSE
0,0,0,8721,43602,FALSE
1,0,1,8721,43603,FALSE
1,0,0,8721,43604,FALSE
1,0,1,8721,43605,TRUE
0,1,1,8722,43606,TRUE
1,0,0,8722,43607,FALSE
0,1,1,8722,43608,FALSE
0,0,0,8722,43609,FALSE
0,1,1,8722,43610,FALSE
0,1,1,8723,43611,FALSE
0,0,0,8723,43612,FALSE
0,1,1,8723,43613,FALSE
1,0,1,8723,43614,FALSE
0,1,1,8723,43615,TRUE
1,0,1,8724,43616,FALSE
0,0,0,8724,43617,FALSE
1,0,0,8724,43618,FALSE
1,0,1,8724,43619,FALSE
0,1,1,8724,43620,TRUE
1,0,0,8725,43621,FALSE
0,0,0,8725,43622,FALSE
1,0,0,8725,43623,FALSE
1,0,0,8725,43624,FALSE
1,0,1,8725,43625,TRUE
1,0,1,8726,43626,TRUE
0,1,1,8726,43627,FALSE
0,1,1,8726,43628,FALSE
1,1,0,8726,43629,FALSE
1,0,1,8726,43630,FALSE
1,0,0,8727,43631,FALSE
1,0,0,8727,43632,FALSE
0,1,1,8727,43633,FALSE
0,1,1,8727,43634,TRUE
1,0,1,8727,43635,FALSE
0,0,0,8728,43636,FALSE
1,0,1,8728,43637,FALSE
0,1,1,8728,43638,FALSE
1,0,1,8728,43639,TRUE
0,1,1,8728,43640,FALSE
1,1,0,8729,43641,FALSE
0,1,1,8729,43642,TRUE
1,1,0,8729,43643,FALSE
0,0,0,8729,43644,FALSE
1,0,0,8729,43645,FALSE
0,1,1,8730,43646,FALSE
1,0,0,8730,43647,FALSE
0,0,0,8730,43648,FALSE
0,1,1,8730,43649,TRUE
1,1,0,8730,43650,FALSE
1,0,1,8731,43651,TRUE
1,0,0,8731,43652,FALSE
1,0,1,8731,43653,FALSE
1,0,0,8731,43654,FALSE
0,0,0,8731,43655,FALSE
1,0,0,8732,43656,FALSE
0,0,0,8732,43657,FALSE
1,0,1,8732,43658,TRUE
1,0,0,8732,43659,FALSE
1,0,0,8732,43660,FALSE
0,0,0,8733,43661,FALSE
1,0,1,8733,43662,FALSE
0,1,1,8733,43663,FALSE
0,1,1,8733,43664,TRUE
0,1,1,8733,43665,FALSE
0,1,1,8734,43666,FALSE
1,0,0,8734,43667,FALSE
0,0,0,8734,43668,FALSE
1,1,0,8734,43669,FALSE
1,0,1,8734,43670,TRUE
1,1,0,8735,43671,FALSE
0,0,0,8735,43672,FALSE
0,1,1,8735,43673,TRUE
1,1,0,8735,43674,FALSE
1,0,0,8735,43675,FALSE
0,1,1,8736,43676,FALSE
1,0,1,8736,43677,FALSE
1,0,1,8736,43678,FALSE
0,1,1,8736,43679,TRUE
1,0,0,8736,43680,FALSE
1,1,0,8737,43681,FALSE
0,1,1,8737,43682,TRUE
0,0,0,8737,43683,FALSE
0,0,0,8737,43684,FALSE
0,1,1,8737,43685,FALSE
0,1,1,8738,43686,FALSE
1,0,0,8738,43687,FALSE
1,1,0,8738,43688,FALSE
0,1,1,8738,43689,FALSE
1,0,1,8738,43690,TRUE
1,0,0,8739,43691,FALSE
1,0,1,8739,43692,TRUE
0,0,0,8739,43693,FALSE
0,0,0,8739,43694,FALSE
0,0,0,8739,43695,FALSE
0,0,0,8740,43696,FALSE
0,0,0,8740,43697,FALSE
0,1,1,8740,43698,FALSE
0,0,0,8740,43699,FALSE
0,1,1,8740,43700,TRUE
1,0,1,8741,43701,TRUE
1,0,0,8741,43702,FALSE
0,0,0,8741,43703,FALSE
1,0,0,8741,43704,FALSE
0,1,1,8741,43705,FALSE
0,1,1,8742,43706,TRUE
0,1,1,8742,43707,FALSE
1,0,1,8742,43708,FALSE
1,0,1,8742,43709,FALSE
1,0,1,8742,43710,FALSE
0,1,1,8743,43711,TRUE
0,0,0,8743,43712,FALSE
1,0,0,8743,43713,FALSE
0,1,1,8743,43714,FALSE
0,0,0,8743,43715,FALSE
1,0,0,8744,43716,FALSE
0,0,0,8744,43717,FALSE
0,1,1,8744,43718,TRUE
0,1,1,8744,43719,FALSE
0,0,0,8744,43720,FALSE
0,1,1,8745,43721,TRUE
1,0,0,8745,43722,FALSE
1,0,1,8745,43723,FALSE
1,1,0,8745,43724,FALSE
0,1,1,8745,43725,FALSE
0,1,1,8746,43726,TRUE
0,1,1,8746,43727,FALSE
1,0,0,8746,43728,FALSE
0,1,1,8746,43729,FALSE
1,0,0,8746,43730,FALSE
1,0,0,8747,43731,FALSE
1,0,1,8747,43732,FALSE
1,0,1,8747,43733,TRUE
1,0,1,8747,43734,FALSE
0,1,1,8747,43735,FALSE
0,1,1,8748,43736,FALSE
0,1,1,8748,43737,TRUE
1,1,0,8748,43738,FALSE
1,0,0,8748,43739,FALSE
0,0,0,8748,43740,FALSE
1,0,1,8749,43741,FALSE
1,0,0,8749,43742,FALSE
1,0,0,8749,43743,FALSE
0,1,1,8749,43744,TRUE
0,0,0,8749,43745,FALSE
0,1,1,8750,43746,FALSE
1,0,1,8750,43747,FALSE
1,0,1,8750,43748,TRUE
0,1,1,8750,43749,FALSE
1,0,0,8750,43750,FALSE
0,1,1,8751,43751,TRUE
0,0,0,8751,43752,FALSE
0,1,1,8751,43753,FALSE
1,0,0,8751,43754,FALSE
0,1,1,8751,43755,FALSE
0,0,0,8752,43756,FALSE
1,1,0,8752,43757,FALSE
1,0,0,8752,43758,FALSE
0,0,0,8752,43759,FALSE
1,0,0,8752,43760,FALSE
1,0,1,8753,43761,FALSE
1,0,1,8753,43762,FALSE
0,1,1,8753,43763,TRUE
1,0,1,8753,43764,FALSE
1,0,0,8753,43765,FALSE
1,1,0,8754,43766,FALSE
0,1,1,8754,43767,TRUE
1,0,0,8754,43768,FALSE
1,0,0,8754,43769,FALSE
0,0,0,8754,43770,FALSE
1,1,0,8755,43771,FALSE
1,0,1,8755,43772,FALSE
1,1,0,8755,43773,FALSE
1,0,0,8755,43774,FALSE
1,0,1,8755,43775,TRUE
1,0,1,8756,43776,FALSE
0,1,1,8756,43777,FALSE
1,0,0,8756,43778,FALSE
0,1,1,8756,43779,TRUE
1,1,0,8756,43780,FALSE
0,1,1,8757,43781,FALSE
0,0,0,8757,43782,FALSE
1,0,1,8757,43783,TRUE
1,0,0,8757,43784,FALSE
0,0,0,8757,43785,FALSE
1,0,0,8758,43786,FALSE
1,0,0,8758,43787,FALSE
0,0,0,8758,43788,FALSE
0,0,0,8758,43789,FALSE
0,1,1,8758,43790,TRUE
0,0,0,8759,43791,FALSE
1,0,0,8759,43792,FALSE
0,0,0,8759,43793,FALSE
0,0,0,8759,43794,FALSE
1,0,1,8759,43795,TRUE
1,0,0,8760,43796,FALSE
1,0,0,8760,43797,FALSE
1,0,0,8760,43798,FALSE
1,0,1,8760,43799,TRUE
1,0,0,8760,43800,FALSE
1,0,0,8761,43801,FALSE
1,0,0,8761,43802,FALSE
0,1,1,8761,43803,TRUE
0,0,0,8761,43804,FALSE
1,1,0,8761,43805,FALSE
1,0,1,8762,43806,FALSE
1,0,1,8762,43807,FALSE
1,0,1,8762,43808,FALSE
1,0,1,8762,43809,FALSE
0,1,1,8762,43810,TRUE
1,1,0,8763,43811,FALSE
1,0,0,8763,43812,FALSE
1,1,0,8763,43813,FALSE
0,0,0,8763,43814,FALSE
1,0,1,8763,43815,TRUE
1,0,0,8764,43816,FALSE
1,0,1,8764,43817,FALSE
0,1,1,8764,43818,FALSE
1,0,1,8764,43819,FALSE
0,1,1,8764,43820,TRUE
1,0,1,8765,43821,FALSE
1,1,0,8765,43822,FALSE
1,0,1,8765,43823,FALSE
1,0,0,8765,43824,FALSE
0,1,1,8765,43825,TRUE
0,1,1,8766,43826,TRUE
0,0,0,8766,43827,FALSE
1,1,0,8766,43828,FALSE
1,1,0,8766,43829,FALSE
1,1,0,8766,43830,FALSE
0,1,1,8767,43831,TRUE
1,0,1,8767,43832,FALSE
1,0,0,8767,43833,FALSE
0,1,1,8767,43834,FALSE
1,0,1,8767,43835,FALSE
0,1,1,8768,43836,FALSE
0,1,1,8768,43837,FALSE
1,0,1,8768,43838,FALSE
1,0,0,8768,43839,FALSE
1,0,1,8768,43840,TRUE
0,1,1,8769,43841,TRUE
1,0,0,8769,43842,FALSE
1,0,1,8769,43843,FALSE
0,1,1,8769,43844,FALSE
1,1,0,8769,43845,FALSE
0,1,1,8770,43846,FALSE
1,1,0,8770,43847,FALSE
1,0,1,8770,43848,TRUE
0,0,0,8770,43849,FALSE
1,0,0,8770,43850,FALSE
1,1,0,8771,43851,FALSE
1,0,1,8771,43852,FALSE
1,0,0,8771,43853,FALSE
1,0,1,8771,43854,TRUE
0,0,0,8771,43855,FALSE
1,1,0,8772,43856,FALSE
0,1,1,8772,43857,TRUE
1,0,1,8772,43858,FALSE
0,1,1,8772,43859,FALSE
0,0,0,8772,43860,FALSE
0,0,0,8773,43861,FALSE
1,1,0,8773,43862,FALSE
0,0,0,8773,43863,FALSE
1,0,0,8773,43864,FALSE
1,0,0,8773,43865,FALSE
1,0,1,8774,43866,FALSE
1,0,1,8774,43867,TRUE
1,0,1,8774,43868,FALSE
0,0,0,8774,43869,FALSE
0,0,0,8774,43870,FALSE
1,0,0,8775,43871,FALSE
0,0,0,8775,43872,FALSE
1,0,1,8775,43873,TRUE
0,0,0,8775,43874,FALSE
0,0,0,8775,43875,FALSE
1,0,1,8776,43876,FALSE
0,0,0,8776,43877,FALSE
0,1,1,8776,43878,TRUE
1,0,0,8776,43879,FALSE
1,0,0,8776,43880,FALSE
1,1,0,8777,43881,FALSE
1,0,0,8777,43882,FALSE
0,0,0,8777,43883,FALSE
1,1,0,8777,43884,FALSE
0,0,0,8777,43885,FALSE
1,0,1,8778,43886,TRUE
1,0,0,8778,43887,FALSE
0,1,1,8778,43888,FALSE
0,1,1,8778,43889,FALSE
1,0,0,8778,43890,FALSE
1,0,1,8779,43891,FALSE
1,0,1,8779,43892,FALSE
1,0,0,8779,43893,FALSE
1,0,1,8779,43894,FALSE
0,1,1,8779,43895,TRUE
1,0,1,8780,43896,FALSE
1,0,1,8780,43897,FALSE
1,1,0,8780,43898,FALSE
0,1,1,8780,43899,TRUE
0,1,1,8780,43900,FALSE
0,0,0,8781,43901,FALSE
1,1,0,8781,43902,FALSE
1,1,0,8781,43903,FALSE
0,0,0,8781,43904,FALSE
1,0,1,8781,43905,TRUE
0,0,0,8782,43906,FALSE
0,1,1,8782,43907,FALSE
1,0,1,8782,43908,FALSE
1,0,1,8782,43909,TRUE
1,0,0,8782,43910,FALSE
0,0,0,8783,43911,FALSE
1,0,0,8783,43912,FALSE
0,1,1,8783,43913,TRUE
0,0,0,8783,43914,FALSE
1,0,1,8783,43915,FALSE
1,1,0,8784,43916,FALSE
0,1,1,8784,43917,FALSE
0,0,0,8784,43918,FALSE
0,1,1,8784,43919,TRUE
0,1,1,8784,43920,FALSE
1,1,0,8785,43921,FALSE
1,0,1,8785,43922,TRUE
0,0,0,8785,43923,FALSE
0,1,1,8785,43924,FALSE
1,0,0,8785,43925,FALSE
1,0,1,8786,43926,FALSE
0,1,1,8786,43927,TRUE
0,0,0,8786,43928,FALSE
1,0,1,8786,43929,FALSE
1,0,0,8786,43930,FALSE
0,1,1,8787,43931,FALSE
0,1,1,8787,43932,FALSE
1,0,0,8787,43933,FALSE
0,1,1,8787,43934,TRUE
0,0,0,8787,43935,FALSE
0,1,1,8788,43936,TRUE
1,0,0,8788,43937,FALSE
1,0,0,8788,43938,FALSE
0,1,1,8788,43939,FALSE
0,0,0,8788,43940,FALSE
0,1,1,8789,43941,TRUE
0,1,1,8789,43942,FALSE
1,0,1,8789,43943,FALSE
1,0,0,8789,43944,FALSE
0,0,0,8789,43945,FALSE
0,0,0,8790,43946,FALSE
1,0,1,8790,43947,FALSE
0,0,0,8790,43948,FALSE
1,0,1,8790,43949,TRUE
0,0,0,8790,43950,FALSE
1,0,0,8791,43951,FALSE
1,0,1,8791,43952,FALSE
1,0,1,8791,43953,FALSE
1,0,1,8791,43954,TRUE
0,0,0,8791,43955,FALSE
0,1,1,8792,43956,TRUE
1,0,0,8792,43957,FALSE
1,0,0,8792,43958,FALSE
0,1,1,8792,43959,FALSE
0,0,0,8792,43960,FALSE
0,0,0,8793,43961,FALSE
1,0,1,8793,43962,TRUE
1,1,0,8793,43963,FALSE
0,0,0,8793,43964,FALSE
0,0,0,8793,43965,FALSE
1,0,1,8794,43966,FALSE
0,0,0,8794,43967,FALSE
1,0,1,8794,43968,FALSE
0,1,1,8794,43969,TRUE
1,0,1,8794,43970,FALSE
1,0,0,8795,43971,FALSE
1,0,1,8795,43972,TRUE
1,0,1,8795,43973,FALSE
0,1,1,8795,43974,FALSE
1,0,0,8795,43975,FALSE
1,0,1,8796,43976,FALSE
1,0,0,8796,43977,FALSE
0,0,0,8796,43978,FALSE
0,1,1,8796,43979,TRUE
1,0,0,8796,43980,FALSE
1,0,1,8797,43981,TRUE
1,0,1,8797,43982,FALSE
0,0,0,8797,43983,FALSE
1,1,0,8797,43984,FALSE
1,0,1,8797,43985,FALSE
0,0,0,8798,43986,FALSE
1,0,1,8798,43987,FALSE
0,1,1,8798,43988,TRUE
0,0,0,8798,43989,FALSE
1,0,1,8798,43990,FALSE
1,0,0,8799,43991,FALSE
1,0,0,8799,43992,FALSE
0,1,1,8799,43993,FALSE
0,1,1,8799,43994,TRUE
0,0,0,8799,43995,FALSE
1,0,0,8800,43996,FALSE
1,1,0,8800,43997,FALSE
0,0,0,8800,43998,FALSE
1,0,0,8800,43999,FALSE
1,0,0,8800,44000,FALSE
1,0,1,8801,44001,TRUE
0,1,1,8801,44002,FALSE
1,1,0,8801,44003,FALSE
0,1,1,8801,44004,FALSE
1,0,1,8801,44005,FALSE
1,1,0,8802,44006,FALSE
0,0,0,8802,44007,FALSE
1,0,0,8802,44008,FALSE
1,1,0,8802,44009,FALSE
1,0,1,8802,44010,TRUE
1,0,0,8803,44011,FALSE
1,0,0,8803,44012,FALSE
0,0,0,8803,44013,FALSE
0,1,1,8803,44014,TRUE
0,0,0,8803,44015,FALSE
0,1,1,8804,44016,FALSE
0,0,0,8804,44017,FALSE
1,1,0,8804,44018,FALSE
0,1,1,8804,44019,TRUE
0,0,0,8804,44020,FALSE
0,0,0,8805,44021,FALSE
1,0,0,8805,44022,FALSE
1,0,1,8805,44023,TRUE
0,1,1,8805,44024,FALSE
0,0,0,8805,44025,FALSE
1,0,1,8806,44026,TRUE
1,0,1,8806,44027,FALSE
0,1,1,8806,44028,FALSE
0,0,0,8806,44029,FALSE
0,1,1,8806,44030,FALSE
0,0,0,8807,44031,FALSE
1,0,0,8807,44032,FALSE
1,0,1,8807,44033,TRUE
1,1,0,8807,44034,FALSE
1,1,0,8807,44035,FALSE
0,0,0,8808,44036,FALSE
0,0,0,8808,44037,FALSE
1,0,0,8808,44038,FALSE
0,0,0,8808,44039,FALSE
1,0,0,8808,44040,FALSE
1,0,1,8809,44041,FALSE
0,0,0,8809,44042,FALSE
0,1,1,8809,44043,FALSE
1,1,0,8809,44044,FALSE
1,0,1,8809,44045,TRUE
0,1,1,8810,44046,FALSE
1,0,1,8810,44047,FALSE
0,1,1,8810,44048,FALSE
1,0,1,8810,44049,TRUE
0,0,0,8810,44050,FALSE
0,1,1,8811,44051,FALSE
0,1,1,8811,44052,TRUE
1,0,0,8811,44053,FALSE
1,0,1,8811,44054,FALSE
1,0,1,8811,44055,FALSE
0,1,1,8812,44056,TRUE
1,0,1,8812,44057,FALSE
0,0,0,8812,44058,FALSE
1,0,1,8812,44059,FALSE
0,0,0,8812,44060,FALSE
0,0,0,8813,44061,FALSE
1,0,0,8813,44062,FALSE
1,0,1,8813,44063,TRUE
0,1,1,8813,44064,FALSE
1,0,0,8813,44065,FALSE
1,1,0,8814,44066,FALSE
1,0,0,8814,44067,FALSE
1,1,0,8814,44068,FALSE
0,1,1,8814,44069,FALSE
0,1,1,8814,44070,TRUE
0,1,1,8815,44071,TRUE
1,0,1,8815,44072,FALSE
1,0,0,8815,44073,FALSE
1,0,1,8815,44074,FALSE
1,1,0,8815,44075,FALSE
0,0,0,8816,44076,FALSE
1,0,0,8816,44077,FALSE
0,1,1,8816,44078,FALSE
0,0,0,8816,44079,FALSE
0,1,1,8816,44080,TRUE
1,0,0,8817,44081,FALSE
1,0,0,8817,44082,FALSE
1,0,0,8817,44083,FALSE
1,0,1,8817,44084,TRUE
0,1,1,8817,44085,FALSE
0,0,0,8818,44086,FALSE
1,1,0,8818,44087,FALSE
1,0,1,8818,44088,TRUE
1,0,1,8818,44089,FALSE
0,1,1,8818,44090,FALSE
1,0,1,8819,44091,TRUE
0,1,1,8819,44092,FALSE
1,0,0,8819,44093,FALSE
1,0,0,8819,44094,FALSE
0,0,0,8819,44095,FALSE
0,1,1,8820,44096,FALSE
1,0,0,8820,44097,FALSE
1,0,0,8820,44098,FALSE
1,1,0,8820,44099,FALSE
1,0,1,8820,44100,TRUE
1,0,1,8821,44101,FALSE
0,1,1,8821,44102,TRUE
1,0,1,8821,44103,FALSE
0,0,0,8821,44104,FALSE
1,0,1,8821,44105,FALSE
0,0,0,8822,44106,FALSE
0,0,0,8822,44107,FALSE
1,0,1,8822,44108,TRUE
1,0,1,8822,44109,FALSE
1,1,0,8822,44110,FALSE
0,0,0,8823,44111,FALSE
1,1,0,8823,44112,FALSE
1,0,1,8823,44113,FALSE
1,0,0,8823,44114,FALSE
0,1,1,8823,44115,TRUE
0,0,0,8824,44116,FALSE
1,0,1,8824,44117,TRUE
0,0,0,8824,44118,FALSE
1,1,0,8824,44119,FALSE
0,0,0,8824,44120,FALSE
0,0,0,8825,44121,FALSE
0,1,1,8825,44122,FALSE
0,0,0,8825,44123,FALSE
0,1,1,8825,44124,TRUE
1,1,0,8825,44125,FALSE
0,0,0,8826,44126,FALSE
1,0,1,8826,44127,FALSE
0,1,1,8826,44128,FALSE
0,1,1,8826,44129,TRUE
0,0,0,8826,44130,FALSE
1,0,0,8827,44131,FALSE
0,1,1,8827,44132,FALSE
0,1,1,8827,44133,FALSE
1,0,1,8827,44134,TRUE
1,0,1,8827,44135,FALSE
0,1,1,8828,44136,TRUE
1,0,1,8828,44137,FALSE
1,0,0,8828,44138,FALSE
0,0,0,8828,44139,FALSE
1,0,1,8828,44140,FALSE
1,0,1,8829,44141,FALSE
1,0,1,8829,44142,FALSE
0,0,0,8829,44143,FALSE
0,1,1,8829,44144,TRUE
0,1,1,8829,44145,FALSE
0,1,1,8830,44146,TRUE
0,0,0,8830,44147,FALSE
1,0,1,8830,44148,FALSE
0,1,1,8830,44149,FALSE
0,1,1,8830,44150,FALSE
0,0,0,8831,44151,FALSE
1,0,1,8831,44152,TRUE
1,0,0,8831,44153,FALSE
0,0,0,8831,44154,FALSE
0,0,0,8831,44155,FALSE
0,1,1,8832,44156,FALSE
1,1,0,8832,44157,FALSE
0,1,1,8832,44158,FALSE
0,1,1,8832,44159,FALSE
0,1,1,8832,44160,TRUE
1,1,0,8833,44161,FALSE
1,0,0,8833,44162,FALSE
1,1,0,8833,44163,FALSE
1,0,1,8833,44164,FALSE
1,0,1,8833,44165,TRUE
1,0,0,8834,44166,FALSE
1,1,0,8834,44167,FALSE
0,1,1,8834,44168,TRUE
0,0,0,8834,44169,FALSE
1,1,0,8834,44170,FALSE
1,0,1,8835,44171,TRUE
1,0,0,8835,44172,FALSE
1,1,0,8835,44173,FALSE
1,0,1,8835,44174,FALSE
1,0,1,8835,44175,FALSE
0,0,0,8836,44176,FALSE
0,0,0,8836,44177,FALSE
0,1,1,8836,44178,TRUE
1,0,1,8836,44179,FALSE
0,1,1,8836,44180,FALSE
0,1,1,8837,44181,FALSE
1,0,1,8837,44182,FALSE
0,1,1,8837,44183,TRUE
0,1,1,8837,44184,FALSE
1,0,0,8837,44185,FALSE
0,1,1,8838,44186,TRUE
1,1,0,8838,44187,FALSE
0,1,1,8838,44188,FALSE
1,0,1,8838,44189,FALSE
1,0,1,8838,44190,FALSE
0,0,0,8839,44191,FALSE
0,0,0,8839,44192,FALSE
1,0,1,8839,44193,TRUE
1,0,1,8839,44194,FALSE
0,1,1,8839,44195,FALSE
1,0,0,8840,44196,FALSE
1,1,0,8840,44197,FALSE
1,1,0,8840,44198,FALSE
1,0,0,8840,44199,FALSE
1,1,0,8840,44200,FALSE
0,0,0,8841,44201,FALSE
0,1,1,8841,44202,TRUE
0,1,1,8841,44203,FALSE
1,1,0,8841,44204,FALSE
0,1,1,8841,44205,FALSE
1,0,1,8842,44206,FALSE
0,1,1,8842,44207,TRUE
1,1,0,8842,44208,FALSE
0,0,0,8842,44209,FALSE
1,0,1,8842,44210,FALSE
0,0,0,8843,44211,FALSE
0,1,1,8843,44212,FALSE
0,0,0,8843,44213,FALSE
0,1,1,8843,44214,TRUE
0,0,0,8843,44215,FALSE
0,1,1,8844,44216,FALSE
1,0,1,8844,44217,FALSE
0,0,0,8844,44218,FALSE
1,0,0,8844,44219,FALSE
1,0,1,8844,44220,TRUE
1,0,0,8845,44221,FALSE
1,0,1,8845,44222,TRUE
1,0,1,8845,44223,FALSE
1,0,0,8845,44224,FALSE
0,1,1,8845,44225,FALSE
0,0,0,8846,44226,FALSE
1,0,0,8846,44227,FALSE
1,0,0,8846,44228,FALSE
1,0,1,8846,44229,FALSE
1,0,1,8846,44230,TRUE
1,0,1,8847,44231,FALSE
0,1,1,8847,44232,FALSE
1,1,0,8847,44233,FALSE
0,1,1,8847,44234,TRUE
0,1,1,8847,44235,FALSE
0,1,1,8848,44236,FALSE
0,1,1,8848,44237,FALSE
1,0,0,8848,44238,FALSE
0,1,1,8848,44239,TRUE
0,0,0,8848,44240,FALSE
0,1,1,8849,44241,FALSE
1,1,0,8849,44242,FALSE
1,0,1,8849,44243,TRUE
1,0,1,8849,44244,FALSE
0,0,0,8849,44245,FALSE
1,0,0,8850,44246,FALSE
1,0,1,8850,44247,TRUE
0,0,0,8850,44248,FALSE
1,0,1,8850,44249,FALSE
1,0,0,8850,44250,FALSE
0,1,1,8851,44251,FALSE
0,1,1,8851,44252,FALSE
0,0,0,8851,44253,FALSE
0,0,0,8851,44254,FALSE
1,0,1,8851,44255,TRUE
1,0,1,8852,44256,TRUE
0,1,1,8852,44257,FALSE
1,0,0,8852,44258,FALSE
1,1,0,8852,44259,FALSE
1,0,0,8852,44260,FALSE
1,0,0,8853,44261,FALSE
1,0,1,8853,44262,TRUE
0,0,0,8853,44263,FALSE
1,0,1,8853,44264,FALSE
1,0,0,8853,44265,FALSE
1,1,0,8854,44266,FALSE
1,0,0,8854,44267,FALSE
0,0,0,8854,44268,FALSE
0,0,0,8854,44269,FALSE
0,1,1,8854,44270,TRUE
1,0,0,8855,44271,FALSE
1,0,0,8855,44272,FALSE
0,1,1,8855,44273,FALSE
1,1,0,8855,44274,FALSE
1,0,1,8855,44275,TRUE
0,0,0,8856,44276,FALSE
0,1,1,8856,44277,TRUE
1,1,0,8856,44278,FALSE
1,0,0,8856,44279,FALSE
1,1,0,8856,44280,FALSE
0,0,0,8857,44281,FALSE
1,1,0,8857,44282,FALSE
0,1,1,8857,44283,TRUE
1,0,0,8857,44284,FALSE
0,0,0,8857,44285,FALSE
